route_id,service_id,trip_id,trip_headsign,direction_id,block_id
88-1414,22PVSB-88-Semaine-00,17999473-22PVSB-88-Semaine-00,"Hoenheim Gare",1,1249672
88-1414,22PVSB-88-Semaine-00,17999481-22PVSB-88-Semaine-00,"Wacken",0,1249672
88-1414,22PVSB-88-Semaine-00,17999482-22PVSB-88-Semaine-00,"Wacken",0,1249673
88-1414,22PVSB-88-Semaine-00,17999483-22PVSB-88-Semaine-00,"Wacken",0,1249672
88-1414,22PVSB-88-Semaine-00,17999484-22PVSB-88-Semaine-00,"Wacken",0,1249673
88-1414,22PVSB-88-Semaine-00,17999485-22PVSB-88-Semaine-00,"Wacken",0,1249672
88-1414,22PVSB-88-Semaine-00,17999486-22PVSB-88-Semaine-00,"Hoenheim Gare",1,1249673
88-1414,22PVSB-88-Semaine-00,17999487-22PVSB-88-Semaine-00,"Hoenheim Gare",1,1249672
88-1414,22PVSB-88-Semaine-00,17999488-22PVSB-88-Semaine-00,"Hoenheim Gare",1,1249673
88-1414,22PVSB-88-Semaine-00,17999489-22PVSB-88-Semaine-00,"Hoenheim Gare",1,1249672
88-1414,22PVSB-88-Semaine-00,17999490-22PVSB-88-Semaine-00,"Hoenheim Gare",1,1249673
29-1238,22PVSB-UPC Bus-Semaine-00,17101035-22PVSB-UPC Bus-Semaine-00,"Schnokeloch",1,1209938
29-1238,22PVSB-UPC Bus-Semaine-00,17101036-22PVSB-UPC Bus-Semaine-00,"Schiltigheim Campus",0,1209938
29-1238,22PVSB-UPC Bus-Semaine-00,17101037-22PVSB-UPC Bus-Semaine-00,"Schiltigheim Campus",0,1209939
29-1238,22PVSB-UPC Bus-Semaine-00,17101038-22PVSB-UPC Bus-Semaine-00,"Schiltigheim Campus",0,1209938
29-1238,22PVSB-UPC Bus-Semaine-00,17101039-22PVSB-UPC Bus-Semaine-00,"Schiltigheim Campus",0,1209939
29-1238,22PVSB-UPC Bus-Semaine-00,17101040-22PVSB-UPC Bus-Semaine-00,"Schnokeloch",1,1209939
29-1238,22PVSB-UPC Bus-Semaine-00,17101041-22PVSB-UPC Bus-Semaine-00,"Schiltigheim Campus",0,1209938
29-1238,22PVSB-UPC Bus-Semaine-00,17101042-22PVSB-UPC Bus-Semaine-00,"Schiltigheim Campus",0,1209937
29-1238,22PVSB-UPC Bus-Semaine-00,17101043-22PVSB-UPC Bus-Semaine-00,"Schiltigheim Campus",0,1209939
29-1238,22PVSB-UPC Bus-Semaine-00,17101044-22PVSB-UPC Bus-Semaine-00,"Schiltigheim Campus",0,1209938
29-1238,22PVSB-UPC Bus-Semaine-00,17101045-22PVSB-UPC Bus-Semaine-00,"Schiltigheim Campus",0,1209937
29-1238,22PVSB-UPC Bus-Semaine-00,17101046-22PVSB-UPC Bus-Semaine-00,"Schiltigheim Campus",0,1209939
29-1238,22PVSB-UPC Bus-Semaine-00,17101047-22PVSB-UPC Bus-Semaine-00,"Schiltigheim Campus",0,1209938
29-1238,22PVSB-UPC Bus-Semaine-00,17101048-22PVSB-UPC Bus-Semaine-00,"Schiltigheim Campus",0,1209937
29-1238,22PVSB-UPC Bus-Semaine-00,17101049-22PVSB-UPC Bus-Semaine-00,"Schiltigheim Campus",0,1209939
29-1238,22PVSB-UPC Bus-Semaine-00,17101050-22PVSB-UPC Bus-Semaine-00,"Schiltigheim Campus",0,1209938
29-1238,22PVSB-UPC Bus-Semaine-00,17101051-22PVSB-UPC Bus-Semaine-00,"Schiltigheim Campus",0,1209937
29-1238,22PVSB-UPC Bus-Semaine-00,17101052-22PVSB-UPC Bus-Semaine-00,"Schiltigheim Campus",0,1209939
29-1238,22PVSB-UPC Bus-Semaine-00,17101053-22PVSB-UPC Bus-Semaine-00,"Schiltigheim Campus",0,1209938
29-1238,22PVSB-UPC Bus-Semaine-00,17101054-22PVSB-UPC Bus-Semaine-00,"Schiltigheim Campus",0,1209937
29-1238,22PVSB-UPC Bus-Semaine-00,17101055-22PVSB-UPC Bus-Semaine-00,"Schiltigheim Campus",0,1209939
29-1238,22PVSB-UPC Bus-Semaine-00,17101056-22PVSB-UPC Bus-Semaine-00,"Schiltigheim Campus",0,1209938
29-1238,22PVSB-UPC Bus-Semaine-00,17101057-22PVSB-UPC Bus-Semaine-00,"Schiltigheim Campus",0,1209939
29-1238,22PVSB-UPC Bus-Semaine-00,17101058-22PVSB-UPC Bus-Semaine-00,"Schiltigheim Campus",0,1209938
29-1238,22PVSB-UPC Bus-Semaine-00,17101059-22PVSB-UPC Bus-Semaine-00,"Schiltigheim Campus",0,1209939
29-1238,22PVSB-UPC Bus-Semaine-00,17101060-22PVSB-UPC Bus-Semaine-00,"Schiltigheim Campus",0,1209938
29-1238,22PVSB-UPC Bus-Semaine-00,17101061-22PVSB-UPC Bus-Semaine-00,"Schiltigheim Campus",0,1209939
29-1238,22PVSB-UPC Bus-Semaine-00,17101062-22PVSB-UPC Bus-Semaine-00,"Schiltigheim Campus",0,1209938
29-1238,22PVSB-UPC Bus-Semaine-00,17101063-22PVSB-UPC Bus-Semaine-00,"Schiltigheim Campus",0,1209939
29-1238,22PVSB-UPC Bus-Semaine-00,17101064-22PVSB-UPC Bus-Semaine-00,"Schiltigheim Campus",0,1209938
29-1238,22PVSB-UPC Bus-Semaine-00,17101065-22PVSB-UPC Bus-Semaine-00,"Schiltigheim Campus",0,1209939
29-1238,22PVSB-UPC Bus-Semaine-00,17101066-22PVSB-UPC Bus-Semaine-00,"Schiltigheim Campus",0,1209938
29-1238,22PVSB-UPC Bus-Semaine-00,17101067-22PVSB-UPC Bus-Semaine-00,"Schiltigheim Campus",0,1209939
29-1238,22PVSB-UPC Bus-Semaine-00,17101068-22PVSB-UPC Bus-Semaine-00,"Schiltigheim Campus",0,1209938
29-1238,22PVSB-UPC Bus-Semaine-00,17101069-22PVSB-UPC Bus-Semaine-00,"Schiltigheim Campus",0,1209939
29-1238,22PVSB-UPC Bus-Semaine-00,17101070-22PVSB-UPC Bus-Semaine-00,"Schiltigheim Campus",0,1209938
29-1238,22PVSB-UPC Bus-Semaine-00,17101071-22PVSB-UPC Bus-Semaine-00,"Schiltigheim Campus",0,1209939
29-1238,22PVSB-UPC Bus-Semaine-00,17101072-22PVSB-UPC Bus-Semaine-00,"Schiltigheim Campus",0,1209938
29-1238,22PVSB-UPC Bus-Semaine-00,17101073-22PVSB-UPC Bus-Semaine-00,"Schiltigheim Campus",0,1209939
29-1238,22PVSB-UPC Bus-Semaine-00,17101074-22PVSB-UPC Bus-Semaine-00,"Schiltigheim Campus",0,1209939
29-1238,22PVSB-UPC Bus-Semaine-00,17101075-22PVSB-UPC Bus-Semaine-00,"Schnokeloch",1,1209938
29-1238,22PVSB-UPC Bus-Semaine-00,17101076-22PVSB-UPC Bus-Semaine-00,"Schiltigheim Campus",0,1209938
29-1238,22PVSB-UPC Bus-Semaine-00,17101077-22PVSB-UPC Bus-Semaine-00,"Schiltigheim Campus",0,1209940
29-1238,22PVSB-UPC Bus-Semaine-00,17101078-22PVSB-UPC Bus-Semaine-00,"Schiltigheim Campus",0,1209938
29-1238,22PVSB-UPC Bus-Semaine-00,17101079-22PVSB-UPC Bus-Semaine-00,"Schiltigheim Campus",0,1209940
29-1238,22PVSB-UPC Bus-Semaine-00,17101080-22PVSB-UPC Bus-Semaine-00,"Schiltigheim Campus",0,1209939
29-1238,22PVSB-UPC Bus-Semaine-00,17101081-22PVSB-UPC Bus-Semaine-00,"Schiltigheim Campus",0,1209938
29-1238,22PVSB-UPC Bus-Semaine-00,17101082-22PVSB-UPC Bus-Semaine-00,"Schiltigheim Campus",0,1209940
29-1238,22PVSB-UPC Bus-Semaine-00,17101083-22PVSB-UPC Bus-Semaine-00,"Schiltigheim Campus",0,1209939
29-1238,22PVSB-UPC Bus-Semaine-00,17101084-22PVSB-UPC Bus-Semaine-00,"Schiltigheim Campus",0,1209938
29-1238,22PVSB-UPC Bus-Semaine-00,17101085-22PVSB-UPC Bus-Semaine-00,"Schiltigheim Campus",0,1209940
29-1238,22PVSB-UPC Bus-Semaine-00,17101086-22PVSB-UPC Bus-Semaine-00,"Schiltigheim Campus",0,1209938
29-1238,22PVSB-UPC Bus-Semaine-00,17101087-22PVSB-UPC Bus-Semaine-00,"Schiltigheim Campus",0,1209940
29-1238,22PVSB-UPC Bus-Semaine-00,17101088-22PVSB-UPC Bus-Semaine-00,"Schnokeloch",1,1209939
29-1238,22PVSB-UPC Bus-Semaine-00,17101089-22PVSB-UPC Bus-Semaine-00,"Schnokeloch",1,1209938
29-1238,22PVSB-UPC Bus-Semaine-00,17101090-22PVSB-UPC Bus-Semaine-00,"Schnokeloch",1,1209940
29-1238,22PVSB-UPC Bus-Semaine-00,17101091-22PVSB-UPC Bus-Semaine-00,"Schnokeloch",1,1209938
29-1238,22PVSB-UPC Bus-Semaine-00,17101092-22PVSB-UPC Bus-Semaine-00,"Schnokeloch",1,1209940
29-1238,22PVSB-UPC Bus-Semaine-00,17101093-22PVSB-UPC Bus-Semaine-00,"Schnokeloch",1,1209938
29-1238,22PVSB-UPC Bus-Semaine-00,17101094-22PVSB-UPC Bus-Semaine-00,"Schnokeloch",1,1209939
29-1238,22PVSB-UPC Bus-Semaine-00,17101095-22PVSB-UPC Bus-Semaine-00,"Schnokeloch",1,1209940
29-1238,22PVSB-UPC Bus-Semaine-00,17101096-22PVSB-UPC Bus-Semaine-00,"Schnokeloch",1,1209938
29-1238,22PVSB-UPC Bus-Semaine-00,17101097-22PVSB-UPC Bus-Semaine-00,"Schnokeloch",1,1209939
29-1238,22PVSB-UPC Bus-Semaine-00,17101098-22PVSB-UPC Bus-Semaine-00,"Schnokeloch",1,1209940
29-1238,22PVSB-UPC Bus-Semaine-00,17101099-22PVSB-UPC Bus-Semaine-00,"Schnokeloch",1,1209938
29-1238,22PVSB-UPC Bus-Semaine-00,17101100-22PVSB-UPC Bus-Semaine-00,"Schnokeloch",1,1209939
29-1238,22PVSB-UPC Bus-Semaine-00,17101101-22PVSB-UPC Bus-Semaine-00,"Schnokeloch",1,1209940
29-1238,22PVSB-UPC Bus-Semaine-00,17101102-22PVSB-UPC Bus-Semaine-00,"Schnokeloch",1,1209938
29-1238,22PVSB-UPC Bus-Semaine-00,17101103-22PVSB-UPC Bus-Semaine-00,"Schnokeloch",1,1209939
29-1238,22PVSB-UPC Bus-Semaine-00,17101104-22PVSB-UPC Bus-Semaine-00,"Schnokeloch",1,1209938
29-1238,22PVSB-UPC Bus-Semaine-00,17101105-22PVSB-UPC Bus-Semaine-00,"Schnokeloch",1,1209939
29-1238,22PVSB-UPC Bus-Semaine-00,17101106-22PVSB-UPC Bus-Semaine-00,"Schnokeloch",1,1209938
29-1238,22PVSB-UPC Bus-Semaine-00,17101107-22PVSB-UPC Bus-Semaine-00,"Schnokeloch",1,1209939
29-1238,22PVSB-UPC Bus-Semaine-00,17101108-22PVSB-UPC Bus-Semaine-00,"Schnokeloch",1,1209938
29-1238,22PVSB-UPC Bus-Semaine-00,17101109-22PVSB-UPC Bus-Semaine-00,"Schnokeloch",1,1209939
29-1238,22PVSB-UPC Bus-Semaine-00,17101110-22PVSB-UPC Bus-Semaine-00,"Schnokeloch",1,1209939
29-1238,22PVSB-UPC Bus-Semaine-00,17101111-22PVSB-UPC Bus-Semaine-00,"Schnokeloch",1,1209938
29-1238,22PVSB-UPC Bus-Semaine-00,17101112-22PVSB-UPC Bus-Semaine-00,"Schnokeloch",1,1209939
29-1238,22PVSB-UPC Bus-Semaine-00,17101113-22PVSB-UPC Bus-Semaine-00,"Schnokeloch",1,1209938
29-1238,22PVSB-UPC Bus-Semaine-00,17101114-22PVSB-UPC Bus-Semaine-00,"Schnokeloch",1,1209938
29-1238,22PVSB-UPC Bus-Semaine-00,17101115-22PVSB-UPC Bus-Semaine-00,"Schnokeloch",1,1209939
29-1238,22PVSB-UPC Bus-Semaine-00,17101116-22PVSB-UPC Bus-Semaine-00,"Schnokeloch",1,1209938
29-1238,22PVSB-UPC Bus-Semaine-00,17101117-22PVSB-UPC Bus-Semaine-00,"Schnokeloch",1,1209939
29-1238,22PVSB-UPC Bus-Semaine-00,17101118-22PVSB-UPC Bus-Semaine-00,"Schnokeloch",1,1209938
29-1238,22PVSB-UPC Bus-Semaine-00,17101119-22PVSB-UPC Bus-Semaine-00,"Schnokeloch",1,1209939
29-1238,22PVSB-UPC Bus-Semaine-00,17101120-22PVSB-UPC Bus-Semaine-00,"Schnokeloch",1,1209938
29-1238,22PVSB-UPC Bus-Semaine-00,17101121-22PVSB-UPC Bus-Semaine-00,"Schnokeloch",1,1209939
29-1238,22PVSB-UPC Bus-Semaine-00,17101122-22PVSB-UPC Bus-Semaine-00,"Schnokeloch",1,1209937
29-1238,22PVSB-UPC Bus-Semaine-00,17101123-22PVSB-UPC Bus-Semaine-00,"Schnokeloch",1,1209938
29-1238,22PVSB-UPC Bus-Semaine-00,17101124-22PVSB-UPC Bus-Semaine-00,"Schnokeloch",1,1209939
29-1238,22PVSB-UPC Bus-Semaine-00,17101125-22PVSB-UPC Bus-Semaine-00,"Schnokeloch",1,1209937
29-1238,22PVSB-UPC Bus-Semaine-00,17101126-22PVSB-UPC Bus-Semaine-00,"Schnokeloch",1,1209938
29-1238,22PVSB-UPC Bus-Semaine-00,17101127-22PVSB-UPC Bus-Semaine-00,"Schnokeloch",1,1209939
29-1238,22PVSB-UPC Bus-Semaine-00,17101128-22PVSB-UPC Bus-Semaine-00,"Schnokeloch",1,1209937
29-1238,22PVSB-UPC Bus-Semaine-00,17101129-22PVSB-UPC Bus-Semaine-00,"Schnokeloch",1,1209938
29-1238,22PVSB-UPC Bus-Semaine-00,17101130-22PVSB-UPC Bus-Semaine-00,"Schnokeloch",1,1209939
29-1238,22PVSB-UPC Bus-Semaine-00,17101131-22PVSB-UPC Bus-Semaine-00,"Schnokeloch",1,1209937
29-1238,22PVSB-UPC Bus-Semaine-00,17101132-22PVSB-UPC Bus-Semaine-00,"Schnokeloch",1,1209938
29-1238,22PVSB-UPC Bus-Semaine-00,17101133-22PVSB-UPC Bus-Semaine-00,"Schnokeloch",1,1209939
29-1238,22PVSB-UPC Bus-Semaine-00,17101134-22PVSB-UPC Bus-Semaine-00,"Schnokeloch",1,1209937
70-1116,22PVSB-UPC Bus-Semaine-00,17101592-22PVSB-UPC Bus-Semaine-00,"Poteries",1,1209926
70-1116,22PVSB-UPC Bus-Semaine-00,17101593-22PVSB-UPC Bus-Semaine-00,"Robertsau Renaissance",0,1209926
70-1116,22PVSB-UPC Bus-Semaine-00,17101594-22PVSB-UPC Bus-Semaine-00,"Robertsau Renaissance",0,1209926
70-1116,22PVSB-UPC Bus-Semaine-00,17101595-22PVSB-UPC Bus-Semaine-00,"Eckbolsheim Parc Activités",1,1209926
70-1116,22PVSB-UPC Bus-Semaine-00,17101596-22PVSB-UPC Bus-Semaine-00,"Poteries",1,1209931
70-1116,22PVSB-UPC Bus-Semaine-00,17101597-22PVSB-UPC Bus-Semaine-00,"Poteries",1,1209931
70-1116,22PVSB-UPC Bus-Semaine-00,17101598-22PVSB-UPC Bus-Semaine-00,"Poteries",1,1209931
70-1116,22PVSB-UPC Bus-Semaine-00,17101599-22PVSB-UPC Bus-Semaine-00,"Robertsau Renaissance",0,1209931
70-1116,22PVSB-UPC Bus-Semaine-00,17101600-22PVSB-UPC Bus-Semaine-00,"Robertsau Renaissance",0,1209931
70-1116,22PVSB-UPC Bus-Semaine-00,17101601-22PVSB-UPC Bus-Semaine-00,"Robertsau Renaissance",0,1209925
70-1116,22PVSB-UPC Bus-Semaine-00,17101602-22PVSB-UPC Bus-Semaine-00,"Robertsau Renaissance",0,1209925
70-1116,22PVSB-UPC Bus-Semaine-00,17101603-22PVSB-UPC Bus-Semaine-00,"Eckbolsheim Parc Activités",1,1209925
70-1116,22PVSB-UPC Bus-Semaine-00,17101604-22PVSB-UPC Bus-Semaine-00,"Robertsau Renaissance",0,1209936
70-1116,22PVSB-UPC Bus-Semaine-00,17101605-22PVSB-UPC Bus-Semaine-00,"Eckbolsheim Parc Activités",1,1209936
70-1116,22PVSB-UPC Bus-Semaine-00,17101606-22PVSB-UPC Bus-Semaine-00,"Poteries",1,1209931
70-1116,22PVSB-UPC Bus-Semaine-00,17101607-22PVSB-UPC Bus-Semaine-00,"Robertsau Renaissance",0,1209931
70-1116,22PVSB-UPC Bus-Semaine-00,17101608-22PVSB-UPC Bus-Semaine-00,"Poteries",1,1209927
70-1116,22PVSB-UPC Bus-Semaine-00,17101609-22PVSB-UPC Bus-Semaine-00,"Robertsau Renaissance",0,1209927
70-1116,22PVSB-UPC Bus-Semaine-00,17101610-22PVSB-UPC Bus-Semaine-00,"Poteries",1,1209927
70-1116,22PVSB-UPC Bus-Semaine-00,17101611-22PVSB-UPC Bus-Semaine-00,"Robertsau Renaissance",0,1209927
70-1116,22PVSB-UPC Bus-Semaine-00,17101612-22PVSB-UPC Bus-Semaine-00,"Poteries",1,1209936
70-1116,22PVSB-UPC Bus-Semaine-00,17101613-22PVSB-UPC Bus-Semaine-00,"Robertsau Renaissance",0,1209936
70-1116,22PVSB-UPC Bus-Semaine-00,17101614-22PVSB-UPC Bus-Semaine-00,"Robertsau Renaissance",0,1209927
70-1116,22PVSB-UPC Bus-Semaine-00,17101615-22PVSB-UPC Bus-Semaine-00,"Poteries",1,1209930
70-1116,22PVSB-UPC Bus-Semaine-00,17101616-22PVSB-UPC Bus-Semaine-00,"Robertsau Renaissance",0,1209934
70-1116,22PVSB-UPC Bus-Semaine-00,17101617-22PVSB-UPC Bus-Semaine-00,"Robertsau Renaissance",0,1209930
70-1116,22PVSB-UPC Bus-Semaine-00,17101618-22PVSB-UPC Bus-Semaine-00,"Eckbolsheim Parc Activités",1,1209930
70-1116,22PVSB-UPC Bus-Semaine-00,17101619-22PVSB-UPC Bus-Semaine-00,"Poteries",1,1209930
70-1116,22PVSB-UPC Bus-Semaine-00,17101620-22PVSB-UPC Bus-Semaine-00,"Robertsau Renaissance",0,1209930
70-1116,22PVSB-UPC Bus-Semaine-00,17101621-22PVSB-UPC Bus-Semaine-00,"Poteries",1,1209929
70-1116,22PVSB-UPC Bus-Semaine-00,17101622-22PVSB-UPC Bus-Semaine-00,"Eckbolsheim Parc Activités",1,1209928
70-1116,22PVSB-UPC Bus-Semaine-00,17101623-22PVSB-UPC Bus-Semaine-00,"Robertsau Renaissance",0,1209928
70-1116,22PVSB-UPC Bus-Semaine-00,17101624-22PVSB-UPC Bus-Semaine-00,"Robertsau Renaissance",0,1209931
70-1116,22PVSB-UPC Bus-Semaine-00,17101625-22PVSB-UPC Bus-Semaine-00,"Robertsau Renaissance",0,1209930
70-1116,22PVSB-UPC Bus-Semaine-00,17101626-22PVSB-UPC Bus-Semaine-00,"Robertsau Renaissance",0,1209929
70-1116,22PVSB-UPC Bus-Semaine-00,17101627-22PVSB-UPC Bus-Semaine-00,"Poteries",1,1209929
70-1116,22PVSB-UPC Bus-Semaine-00,17101628-22PVSB-UPC Bus-Semaine-00,"Robertsau Renaissance",0,1209929
70-1116,22PVSB-UPC Bus-Semaine-00,17101629-22PVSB-UPC Bus-Semaine-00,"Eckbolsheim Parc Activités",1,1209932
70-1116,22PVSB-UPC Bus-Semaine-00,17101630-22PVSB-UPC Bus-Semaine-00,"Poteries",1,1209927
70-1116,22PVSB-UPC Bus-Semaine-00,17101631-22PVSB-UPC Bus-Semaine-00,"Robertsau Renaissance",0,1209927
70-1116,22PVSB-UPC Bus-Semaine-00,17101632-22PVSB-UPC Bus-Semaine-00,"Poteries",1,1209929
70-1116,22PVSB-UPC Bus-Semaine-00,17101633-22PVSB-UPC Bus-Semaine-00,"Robertsau Renaissance",0,1209929
70-1116,22PVSB-UPC Bus-Semaine-00,17101634-22PVSB-UPC Bus-Semaine-00,"Poteries",1,1209927
70-1116,22PVSB-UPC Bus-Semaine-00,17101635-22PVSB-UPC Bus-Semaine-00,"Robertsau Renaissance",0,1209929
70-1116,22PVSB-UPC Bus-Semaine-00,17101636-22PVSB-UPC Bus-Semaine-00,"Poteries",1,1209928
70-1116,22PVSB-UPC Bus-Semaine-00,17101637-22PVSB-UPC Bus-Semaine-00,"Poteries",1,1209931
70-1116,22PVSB-UPC Bus-Semaine-00,17101638-22PVSB-UPC Bus-Semaine-00,"Robertsau Renaissance",0,1209932
70-1116,22PVSB-UPC Bus-Semaine-00,17101639-22PVSB-UPC Bus-Semaine-00,"Robertsau Renaissance",0,1209927
70-1116,22PVSB-UPC Bus-Semaine-00,17101640-22PVSB-UPC Bus-Semaine-00,"Robertsau Renaissance",0,1209929
70-1116,22PVSB-UPC Bus-Semaine-00,17101641-22PVSB-UPC Bus-Semaine-00,"Eckbolsheim Parc Activités",1,1209929
70-1116,22PVSB-UPC Bus-Semaine-00,17101642-22PVSB-UPC Bus-Semaine-00,"Poteries",1,1209927
70-1116,22PVSB-UPC Bus-Semaine-00,17101643-22PVSB-UPC Bus-Semaine-00,"Poteries",1,1209934
70-1116,22PVSB-UPC Bus-Semaine-00,17101644-22PVSB-UPC Bus-Semaine-00,"Eckbolsheim Parc Activités",1,1209930
70-1116,22PVSB-UPC Bus-Semaine-00,17101645-22PVSB-UPC Bus-Semaine-00,"Robertsau Renaissance",0,1209934
70-1116,22PVSB-UPC Bus-Semaine-00,17101646-22PVSB-UPC Bus-Semaine-00,"Robertsau Renaissance",0,1209928
70-1116,22PVSB-UPC Bus-Semaine-00,17101647-22PVSB-UPC Bus-Semaine-00,"Poteries",1,1209929
70-1116,22PVSB-UPC Bus-Semaine-00,17101648-22PVSB-UPC Bus-Semaine-00,"Robertsau Renaissance",0,1209930
70-1116,22PVSB-UPC Bus-Semaine-00,17101649-22PVSB-UPC Bus-Semaine-00,"Robertsau Renaissance",0,1209933
70-1116,22PVSB-UPC Bus-Semaine-00,17101650-22PVSB-UPC Bus-Semaine-00,"Poteries",1,1209927
70-1116,22PVSB-UPC Bus-Semaine-00,17101651-22PVSB-UPC Bus-Semaine-00,"Robertsau Renaissance",0,1209927
70-1116,22PVSB-UPC Bus-Semaine-00,17101652-22PVSB-UPC Bus-Semaine-00,"Poteries",1,1209933
70-1116,22PVSB-UPC Bus-Semaine-00,17101653-22PVSB-UPC Bus-Semaine-00,"Robertsau Renaissance",0,1209933
70-1116,22PVSB-UPC Bus-Semaine-00,17101654-22PVSB-UPC Bus-Semaine-00,"Poteries",1,1209928
70-1116,22PVSB-UPC Bus-Semaine-00,17101655-22PVSB-UPC Bus-Semaine-00,"Robertsau Renaissance",0,1209935
70-1116,22PVSB-UPC Bus-Semaine-00,17101656-22PVSB-UPC Bus-Semaine-00,"Eckbolsheim Parc Activités",1,1209935
70-1116,22PVSB-UPC Bus-Semaine-00,17101657-22PVSB-UPC Bus-Semaine-00,"Eckbolsheim Parc Activités",1,1209935
70-1116,22PVSB-UPC Bus-Semaine-00,17101658-22PVSB-UPC Bus-Semaine-00,"Poteries",1,1209933
70-1116,22PVSB-UPC Bus-Semaine-00,17101659-22PVSB-UPC Bus-Semaine-00,"Robertsau Renaissance",0,1209935
70-1116,22PVSB-UPC Bus-Semaine-00,17101660-22PVSB-UPC Bus-Semaine-00,"Poteries",1,1209928
70-1116,22PVSB-UPC Bus-Semaine-00,17101661-22PVSB-UPC Bus-Semaine-00,"Poteries",1,1209930
70-1116,22PVSB-UPC Bus-Semaine-00,17101662-22PVSB-UPC Bus-Semaine-00,"Robertsau Renaissance",0,1209931
70-1116,22PVSB-UPC Bus-Semaine-00,17101663-22PVSB-UPC Bus-Semaine-00,"Poteries",1,1209929
70-1116,22PVSB-UPC Bus-Semaine-00,17101664-22PVSB-UPC Bus-Semaine-00,"Poteries",1,1209930
70-1116,22PVSB-UPC Bus-Semaine-00,17101665-22PVSB-UPC Bus-Semaine-00,"Robertsau Renaissance",0,1209927
70-1116,22PVSB-UPC Bus-Semaine-00,17101666-22PVSB-UPC Bus-Semaine-00,"Robertsau Renaissance",0,1209928
70-1116,22PVSB-UPC Bus-Semaine-00,17101667-22PVSB-UPC Bus-Semaine-00,"Poteries",1,1209928
70-1116,22PVSB-UPC Bus-Semaine-00,17101668-22PVSB-UPC Bus-Semaine-00,"Poteries",1,1209931
70-1116,22PVSB-UPC Bus-Semaine-00,17101669-22PVSB-UPC Bus-Semaine-00,"Eckbolsheim Parc Activités",1,1209931
70-1116,22PVSB-UPC Bus-Semaine-00,17101670-22PVSB-UPC Bus-Semaine-00,"Robertsau Renaissance",0,1209930
70-1116,22PVSB-UPC Bus-Semaine-00,17101671-22PVSB-UPC Bus-Semaine-00,"Robertsau Renaissance",0,1209927
70-1116,22PVSB-UPC Bus-Semaine-00,17101672-22PVSB-UPC Bus-Semaine-00,"Poteries",1,1209927
70-1116,22PVSB-UPC Bus-Semaine-00,17101673-22PVSB-UPC Bus-Semaine-00,"Eckbolsheim Parc Activités",1,1209936
70-1116,22PVSB-UPC Bus-Semaine-00,17101674-22PVSB-UPC Bus-Semaine-00,"Robertsau Renaissance",0,1209928
70-1116,22PVSB-UPC Bus-Semaine-00,17101675-22PVSB-UPC Bus-Semaine-00,"Robertsau Renaissance",0,1209930
70-1116,22PVSB-UPC Bus-Semaine-00,17101676-22PVSB-UPC Bus-Semaine-00,"Robertsau Renaissance",0,1209929
70-1116,22PVSB-UPC Bus-Semaine-00,17101677-22PVSB-UPC Bus-Semaine-00,"Robertsau Renaissance",0,1209929
70-1116,22PVSB-UPC Bus-Semaine-00,17101678-22PVSB-UPC Bus-Semaine-00,"Robertsau Renaissance",0,1209927
70-1116,22PVSB-UPC Bus-Semaine-00,17101679-22PVSB-UPC Bus-Semaine-00,"Poteries",1,1209934
70-1116,22PVSB-UPC Bus-Semaine-00,17101680-22PVSB-UPC Bus-Semaine-00,"Robertsau Renaissance",0,1209930
70-1116,22PVSB-UPC Bus-Semaine-00,17101681-22PVSB-UPC Bus-Semaine-00,"Poteries",1,1209929
70-1116,22PVSB-UPC Bus-Semaine-00,17101682-22PVSB-UPC Bus-Semaine-00,"Robertsau Renaissance",0,1209929
70-1116,22PVSB-UPC Bus-Semaine-00,17101683-22PVSB-UPC Bus-Semaine-00,"Robertsau Renaissance",0,1209936
70-1116,22PVSB-UPC Bus-Semaine-00,17101684-22PVSB-UPC Bus-Semaine-00,"Poteries",1,1209930
70-1116,22PVSB-UPC Bus-Semaine-00,17101685-22PVSB-UPC Bus-Semaine-00,"Poteries",1,1209936
70-1116,22PVSB-UPC Bus-Semaine-00,17101686-22PVSB-UPC Bus-Semaine-00,"Robertsau Renaissance",0,1209931
70-1116,22PVSB-UPC Bus-Semaine-00,17101687-22PVSB-UPC Bus-Semaine-00,"Poteries",1,1209931
70-1116,22PVSB-UPC Bus-Semaine-00,17101688-22PVSB-UPC Bus-Semaine-00,"Poteries",1,1209927
70-1116,22PVSB-UPC Bus-Semaine-00,17101689-22PVSB-UPC Bus-Semaine-00,"Poteries",1,1209929
70-1116,22PVSB-UPC Bus-Semaine-00,17101690-22PVSB-UPC Bus-Semaine-00,"Robertsau Renaissance",0,1209936
70-1116,22PVSB-UPC Bus-Semaine-00,17101691-22PVSB-UPC Bus-Semaine-00,"Robertsau Renaissance",0,1209931
L3-1329,22PVSB-UPC Bus-Semaine-00,17106981-22PVSB-UPC Bus-Semaine-00,"Les Halles",1,1209955
L3-1329,22PVSB-UPC Bus-Semaine-00,17106982-22PVSB-UPC Bus-Semaine-00,"Les Halles",1,1209955
L3-1329,22PVSB-UPC Bus-Semaine-00,17106983-22PVSB-UPC Bus-Semaine-00,"Les Halles",1,1209956
L3-1329,22PVSB-UPC Bus-Semaine-00,17106984-22PVSB-UPC Bus-Semaine-00,"Les Halles",1,1209961
